ENSG00000160307	Brain - Cerebellum	脳 - 小脳
ENSG00000160307	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000160307	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000160307	Brain - Amygdala	脳 - 扁桃体
ENSG00000160307	Brain - Hypothalamus	脳 - 視床下部
ENSG00000160307	Adipose - Subcutaneous	脂肪組織 - 皮下
ENSG00000150361	Brain - Cortex	脳 - 皮質
ENSG00000150361	Brain - Spinal cord (cervical c-1)	脳 - 脊髄（頸部 C-1）
ENSG00000150361	Brain - Substantia nigra	脳 - 黒質
ENSG00000150361	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000150361	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000150361	Brain - Hippocampus	脳 - 海馬
ENSG00000150361	Brain - Cerebellar Hemisphere	脳 - 小脳半球
ENSG00000150361	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000150361	Brain - Cerebellum	脳 - 小脳
ENSG00000150361	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000150361	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000150361	Pituitary	下垂体
ENSG00000150361	Brain - Amygdala	脳 - 扁桃体
ENSG00000150361	Brain - Hypothalamus	脳 - 視床下部
ENSG00000150361	Testis	精巣
ENSG00000156273	Low specificity	低特異性
ENSG00000120690	Low specificity	低特異性
ENSG00000136155	Lung	肺
ENSG00000136155	Vagina	膣
ENSG00000136155	Skin - Not Sun Exposed (Suprapubic)	皮膚 - 非日焼け（恥骨上部）
ENSG00000136155	Testis	精巣
ENSG00000136155	Skin - Sun Exposed (Lower leg)	皮膚 - 日焼け（下腿）
ENSG00000136155	Esophagus - Mucosa	食道 - 粘膜
ENSG00000157557	Low specificity	低特異性
ENSG00000157551	Lung	肺
ENSG00000157551	Kidney - Cortex	腎臓 - 皮質
ENSG00000157551	Pancreas	膵臓
ENSG00000157551	Thyroid	甲状腺
ENSG00000157551	Whole Blood	全血
ENSG00000150893	Nerve - Tibial	神経 - 脛骨神経
ENSG00000150893	Kidney - Cortex	腎臓 - 皮質
ENSG00000150893	Thyroid	甲状腺
ENSG00000204918	Low specificity	低特異性
ENSG00000205758	Low specificity	低特異性
ENSG00000136111	Low specificity	低特異性
ENSG00000156239	Low specificity	低特異性
ENSG00000227151	Low specificity	低特異性
ENSG00000136158	Low specificity	低特異性
ENSG00000234278	Low specificity	低特異性
ENSG00000154736	Cells - Cultured fibroblasts	細胞 - 培養線維芽細胞
ENSG00000154736	Adipose - Subcutaneous	脂肪組織 - 皮下
ENSG00000120686	Low specificity	低特異性
ENSG00000102554	Small Intestine - Terminal Ileum	小腸 - 回腸末端
ENSG00000102554	Vagina	膣
ENSG00000102554	Skin - Not Sun Exposed (Suprapubic)	皮膚 - 非日焼け（恥骨上部）
ENSG00000102554	Skin - Sun Exposed (Lower leg)	皮膚 - 日焼け（下腿）
ENSG00000102554	Esophagus - Mucosa	食道 - 粘膜
ENSG00000102554	Colon - Transverse	結腸 - 横行結腸
ENSG00000157617	Adrenal Gland	副腎
ENSG00000174015	Testis	精巣
ENSG00000174015	Skin - Sun Exposed (Lower leg)	皮膚 - 日焼け（下腿）
ENSG00000134882	Low specificity	低特異性
ENSG00000173276	Low specificity	低特異性
ENSG00000159228	Low specificity	低特異性
ENSG00000159231	Esophagus - Mucosa	食道 - 粘膜
ENSG00000133119	Cells - EBV-transformed lymphocytes	細胞 - EBV変換リンパ球
ENSG00000152192	Brain - Spinal cord (cervical c-1)	脳 - 脊髄（頸部 C-1）
ENSG00000152192	Cells - EBV-transformed lymphocytes	細胞 - EBV変換リンパ球
ENSG00000152192	Testis	精巣
ENSG00000166979	Low specificity	低特異性
ENSG00000158270	Low specificity	低特異性
ENSG00000159079	Low specificity	低特異性
ENSG00000182957	Low specificity	低特異性
ENSG00000141401	Skin - Not Sun Exposed (Suprapubic)	皮膚 - 非日焼け（恥骨上部）
ENSG00000188811	Low specificity	低特異性
ENSG00000102837	Prostate	前立腺
ENSG00000102837	Minor Salivary Gland	小唾液腺
ENSG00000102837	Small Intestine - Terminal Ileum	小腸 - 回腸末端
ENSG00000102837	Kidney - Cortex	腎臓 - 皮質
ENSG00000102837	Vagina	膣
ENSG00000102837	Pancreas	膵臓
ENSG00000102837	Whole Blood	全血
ENSG00000102837	Spleen	脾臓
ENSG00000102837	Colon - Transverse	結腸 - 横行結腸
ENSG00000242220	Testis	精巣
ENSG00000168461	Low specificity	低特異性
ENSG00000204919	Low specificity	低特異性
ENSG00000243627	Kidney - Cortex	腎臓 - 皮質
ENSG00000154640	Low specificity	低特異性
ENSG00000184900	Low specificity	低特異性
ENSG00000065150	Low specificity	低特異性
ENSG00000154719	Low specificity	低特異性
ENSG00000155307	Lung	肺
ENSG00000155307	Cells - EBV-transformed lymphocytes	細胞 - EBV変換リンパ球
ENSG00000155307	Whole Blood	全血
ENSG00000155307	Spleen	脾臓
ENSG00000176105	Low specificity	低特異性
ENSG00000205670	Low specificity	低特異性
ENSG00000197705	Thyroid	甲状腺
ENSG00000197705	Spleen	脾臓
ENSG00000159263	Kidney - Cortex	腎臓 - 皮質
ENSG00000159263	Stomach	胃
ENSG00000159263	Esophagus - Mucosa	食道 - 粘膜
ENSG00000183145	Prostate	前立腺
ENSG00000160208	Low specificity	低特異性
ENSG00000178127	Low specificity	低特異性
ENSG00000160209	Low specificity	低特異性
ENSG00000139734	Cells - EBV-transformed lymphocytes	細胞 - EBV変換リンパ球
ENSG00000139734	Cells - Cultured fibroblasts	細胞 - 培養線維芽細胞
ENSG00000139734	Testis	精巣
ENSG00000160214	Low specificity	低特異性
ENSG00000118946	Lung	肺
ENSG00000118946	Brain - Hypothalamus	脳 - 視床下部
ENSG00000118946	Spleen	脾臓
ENSG00000154889	Low specificity	低特異性
ENSG00000120688	Low specificity	低特異性
ENSG00000180440	Brain - Cortex	脳 - 皮質
ENSG00000180440	Uterus	子宮
ENSG00000180440	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000180440	Brain - Hippocampus	脳 - 海馬
ENSG00000180440	Vagina	膣
ENSG00000180440	Ovary	卵巣
ENSG00000180440	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000180440	Adipose - Visceral (Omentum)	脂肪組織 - 内臓（大網）
ENSG00000180440	Thyroid	甲状腺
ENSG00000180440	Pituitary	下垂体
ENSG00000180440	Brain - Amygdala	脳 - 扁桃体
ENSG00000139514	Low specificity	低特異性
ENSG00000160216	Low specificity	低特異性
ENSG00000101489	Brain - Cortex	脳 - 皮質
ENSG00000101489	Brain - Substantia nigra	脳 - 黒質
ENSG00000101489	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000101489	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000101489	Brain - Hippocampus	脳 - 海馬
ENSG00000101489	Brain - Cerebellar Hemisphere	脳 - 小脳半球
ENSG00000101489	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000101489	Brain - Cerebellum	脳 - 小脳
ENSG00000101489	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000101489	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000101489	Pituitary	下垂体
ENSG00000101489	Brain - Amygdala	脳 - 扁桃体
ENSG00000101489	Brain - Hypothalamus	脳 - 視床下部
ENSG00000088386	Small Intestine - Terminal Ileum	小腸 - 回腸末端
ENSG00000088386	Kidney - Cortex	腎臓 - 皮質
ENSG00000088386	Liver	肝臓
ENSG00000088386	Vagina	膣
ENSG00000088386	Pancreas	膵臓
ENSG00000088386	Skin - Not Sun Exposed (Suprapubic)	皮膚 - 非日焼け（恥骨上部）
ENSG00000088386	Skin - Sun Exposed (Lower leg)	皮膚 - 日焼け（下腿）
ENSG00000088386	Colon - Transverse	結腸 - 横行結腸
ENSG00000160218	Low specificity	低特異性
ENSG00000150907	Low specificity	低特異性
ENSG00000241945	Low specificity	低特異性
ENSG00000136152	Low specificity	低特異性
ENSG00000231824	Brain - Cortex	脳 - 皮質
ENSG00000231824	Brain - Spinal cord (cervical c-1)	脳 - 脊髄（頸部 C-1）
ENSG00000231824	Brain - Substantia nigra	脳 - 黒質
ENSG00000231824	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000231824	Brain - Hippocampus	脳 - 海馬
ENSG00000231824	Brain - Cerebellar Hemisphere	脳 - 小脳半球
ENSG00000231824	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000231824	Brain - Cerebellum	脳 - 小脳
ENSG00000231824	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000231824	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000231824	Pituitary	下垂体
ENSG00000231824	Brain - Amygdala	脳 - 扁桃体
ENSG00000231824	Brain - Hypothalamus	脳 - 視床下部
ENSG00000231824	Testis	精巣
ENSG00000132874	Adrenal Gland	副腎
ENSG00000136141	Low specificity	低特異性
ENSG00000017797	Low specificity	低特異性
ENSG00000102543	Low specificity	低特異性
ENSG00000157540	Low specificity	低特異性
ENSG00000141380	Low specificity	低特異性
ENSG00000083520	Low specificity	低特異性
ENSG00000198445	Testis	精巣
ENSG00000133103	Low specificity	低特異性
ENSG00000101745	Low specificity	低特異性
ENSG00000229665	Low specificity	低特異性
ENSG00000141956	Low specificity	低特異性
ENSG00000184564	Prostate	前立腺
ENSG00000184564	Minor Salivary Gland	小唾液腺
ENSG00000184564	Small Intestine - Terminal Ileum	小腸 - 回腸末端
ENSG00000184564	Esophagus - Gastroesophageal Junction	食道 - 胃食道接合部
ENSG00000184564	Skin - Not Sun Exposed (Suprapubic)	皮膚 - 非日焼け（恥骨上部）
ENSG00000184564	Skin - Sun Exposed (Lower leg)	皮膚 - 日焼け（下腿）
ENSG00000184564	Esophagus - Mucosa	食道 - 粘膜
ENSG00000184564	Colon - Transverse	結腸 - 横行結腸
ENSG00000152242	Low specificity	低特異性
ENSG00000184226	Brain - Cortex	脳 - 皮質
ENSG00000184226	Brain - Spinal cord (cervical c-1)	脳 - 脊髄（頸部 C-1）
ENSG00000184226	Brain - Substantia nigra	脳 - 黒質
ENSG00000184226	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000184226	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000184226	Brain - Hippocampus	脳 - 海馬
ENSG00000184226	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000184226	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000184226	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000184226	Brain - Amygdala	脳 - 扁桃体
ENSG00000184226	Brain - Hypothalamus	脳 - 視床下部
ENSG00000099917	Low specificity	低特異性
ENSG00000160199	Low specificity	低特異性
ENSG00000154839	Cells - EBV-transformed lymphocytes	細胞 - EBV変換リンパ球
ENSG00000154839	Cells - Cultured fibroblasts	細胞 - 培養線維芽細胞
ENSG00000154839	Testis	精巣
ENSG00000154839	Esophagus - Mucosa	食道 - 粘膜
ENSG00000141425	Low specificity	低特異性
ENSG00000152214	Brain - Cortex	脳 - 皮質
ENSG00000152214	Brain - Spinal cord (cervical c-1)	脳 - 脊髄（頸部 C-1）
ENSG00000152214	Brain - Substantia nigra	脳 - 黒質
ENSG00000152214	Colon - Sigmoid	結腸 - S状結腸
ENSG00000152214	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000152214	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000152214	Brain - Hippocampus	脳 - 海馬
ENSG00000152214	Brain - Cerebellar Hemisphere	脳 - 小脳半球
ENSG00000152214	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000152214	Brain - Cerebellum	脳 - 小脳
ENSG00000152214	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000152214	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000152214	Pituitary	下垂体
ENSG00000152214	Brain - Amygdala	脳 - 扁桃体
ENSG00000152214	Brain - Hypothalamus	脳 - 視床下部
ENSG00000152214	Testis	精巣
ENSG00000212710	Testis	精巣
ENSG00000132950	Low specificity	低特異性
ENSG00000134489	Low specificity	低特異性
ENSG00000182968	Brain - Cortex	脳 - 皮質
ENSG00000182968	Brain - Spinal cord (cervical c-1)	脳 - 脊髄（頸部 C-1）
ENSG00000182968	Brain - Substantia nigra	脳 - 黒質
ENSG00000182968	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000182968	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000182968	Brain - Hippocampus	脳 - 海馬
ENSG00000182968	Brain - Cerebellar Hemisphere	脳 - 小脳半球
ENSG00000182968	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000182968	Brain - Cerebellum	脳 - 小脳
ENSG00000182968	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000182968	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000182968	Brain - Amygdala	脳 - 扁桃体
ENSG00000182968	Brain - Hypothalamus	脳 - 視床下部
ENSG00000182968	Testis	精巣
ENSG00000101773	Low specificity	低特異性
ENSG00000160200	Liver	肝臓
ENSG00000160200	Brain - Cerebellum	脳 - 小脳
ENSG00000099985	Lung	肺
ENSG00000099985	Whole Blood	全血
ENSG00000099985	Spleen	脾臓
ENSG00000041515	Brain - Anterior cingulate cortex (BA24)	脳 - 前帯状皮質（BA24）
ENSG00000041515	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000160202	Brain - Cortex	脳 - 皮質
ENSG00000160202	Kidney - Cortex	腎臓 - 皮質
ENSG00000160202	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000160202	Brain - Hippocampus	脳 - 海馬
ENSG00000160202	Liver	肝臓
ENSG00000160202	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000160202	Testis	精巣
ENSG00000176635	Brain - Substantia nigra	脳 - 黒質
ENSG00000176635	Brain - Nucleus accumbens (basal ganglia)	脳 - 側坐核（基底核）
ENSG00000176635	Liver	肝臓
ENSG00000176635	Brain - Frontal Cortex (BA9)	脳 - 前頭皮質（BA9）
ENSG00000176635	Brain - Caudate (basal ganglia)	脳 - 尾状核（基底核）
ENSG00000176635	Brain - Putamen (basal ganglia)	脳 - 被殻（基底核）
ENSG00000176635	Brain - Amygdala	脳 - 扁桃体
ENSG00000176635	Brain - Hypothalamus	脳 - 視床下部
ENSG00000176635	Testis	精巣
ENSG00000185950	Low specificity	低特異性
ENSG00000153498	Testis	精巣
ENSG00000160201	Low specificity	低特異性
ENSG00000100365	Whole Blood	全血
ENSG00000100365	Spleen	脾臓
ENSG00000168234	Low specificity	低特異性
ENSG00000133115	Lung	肺
ENSG00000133115	Brain - Hippocampus	脳 - 海馬
ENSG00000133115	Brain - Hypothalamus	脳 - 視床下部
ENSG00000133115	Testis	精巣
ENSG00000088448	Low specificity	低特異性
ENSG00000141639	Brain - Cortex	脳 - 皮質
ENSG00000141639	Brain - Substantia nigra	脳 - 黒質
