ENSG00000139515	9
ENSG00000101361	3
ENSG00000186184	4
ENSG00000174405	7
ENSG00000008086	4
ENSG00000095777	4
ENSG00000042317	5
ENSG00000135069	8
ENSG00000168267	8
ENSG00000165164	2
ENSG00000281857	11
ENSG00000124479	9
ENSG00000103126	6
ENSG00000142168	3
ENSG00000165548	2
ENSG00000265203	12
ENSG00000280682	1
ENSG00000125378	7
ENSG00000103657	1
ENSG00000164808	3
ENSG00000284369	3
ENSG00000280616	4
ENSG00000167972	2
ENSG00000196074	2
ENSG00000281500	6
ENSG00000065923	3
ENSG00000074410	2
ENSG00000107165	3
ENSG00000157483	2
ENSG00000291544	4
ENSG00000033170	2
ENSG00000172915	2
ENSG00000182220	10
ENSG00000291629	2
ENSG00000100209	2
ENSG00000242802	3
ENSG00000187535	11
ENSG00000189043	4
ENSG00000283883	3
ENSG00000093010	5
ENSG00000130700	3
ENSG00000136144	5
ENSG00000283059	2
ENSG00000284792	12
ENSG00000147100	4
ENSG00000102678	4
ENSG00000102316	3
ENSG00000124205	4
ENSG00000112685	1
ENSG00000291603	4
ENSG00000157796	18
ENSG00000196468	3
ENSG00000183597	2
ENSG00000188428	5
ENSG00000183324	2
ENSG00000120699	5
ENSG00000103489	6
ENSG00000172817	4
ENSG00000178538	3
ENSG00000095209	3
ENSG00000196628	6
ENSG00000163288	4
ENSG00000160294	1
ENSG00000179630	1
ENSG00000145244	3
ENSG00000164751	10
ENSG00000285482	2
ENSG00000147099	4
ENSG00000091656	3
ENSG00000288478	2
ENSG00000105928	4
ENSG00000093009	3
ENSG00000047621	4
ENSG00000288188	14
ENSG00000101162	2
ENSG00000285049	3
ENSG00000124172	4
ENSG00000130037	2
ENSG00000005339	7
ENSG00000125965	26
ENSG00000244462	2
ENSG00000197296	1
ENSG00000197969	4
ENSG00000134440	4
ENSG00000134419	2
ENSG00000205678	2
ENSG00000291729	2
ENSG00000285243	2
ENSG00000165288	3
ENSG00000081923	14
ENSG00000132963	6
ENSG00000203618	3
ENSG00000197614	2
ENSG00000158813	7
ENSG00000120659	4
ENSG00000040608	2
ENSG00000134900	2
ENSG00000188419	6
ENSG00000157765	2
ENSG00000136944	7
ENSG00000253710	2
ENSG00000124766	4
ENSG00000124429	3
ENSG00000149596	6
ENSG00000146038	10
ENSG00000139083	10
ENSG00000285112	2
ENSG00000159147	2
ENSG00000101052	7
ENSG00000291836	3
ENSG00000291748	5
ENSG00000291837	3
ENSG00000122359	7
ENSG00000291781	2
ENSG00000122145	6
ENSG00000291794	2
ENSG00000107789	6
ENSG00000070018	5
ENSG00000196663	3
ENSG00000168447	6
ENSG00000291814	2
ENSG00000184344	8
ENSG00000130703	4
ENSG00000108064	4
ENSG00000243646	4
ENSG00000141448	13
ENSG00000125384	1
ENSG00000104331	3
ENSG00000159128	2
ENSG00000154764	6
ENSG00000184470	2
ENSG00000047597	3
ENSG00000122550	8
ENSG00000145284	4
ENSG00000138119	4
ENSG00000292234	5
ENSG00000106546	6
ENSG00000117983	6
ENSG00000122691	10
ENSG00000136381	1
ENSG00000182512	10
ENSG00000173040	12
ENSG00000140057	2
ENSG00000138622	7
ENSG00000166828	6
ENSG00000137364	2
ENSG00000179151	4
ENSG00000187553	3
ENSG00000070269	2
ENSG00000154856	2
ENSG00000284099	12
ENSG00000196767	5
ENSG00000167077	4
ENSG00000282844	4
ENSG00000090905	5
ENSG00000090776	4
ENSG00000054598	9
ENSG00000159958	10
ENSG00000187566	3
ENSG00000106415	1
ENSG00000160255	3
ENSG00000054983	5
ENSG00000156650	8
ENSG00000198951	6
ENSG00000125676	5
ENSG00000119537	3
ENSG00000100147	3
ENSG00000132964	1
ENSG00000180613	2
ENSG00000101204	2
ENSG00000119509	2
ENSG00000164951	5
ENSG00000125863	4
ENSG00000283887	2
ENSG00000288219	3
ENSG00000100297	3
ENSG00000104321	2
ENSG00000169836	4
ENSG00000156299	1
ENSG00000100292	4
ENSG00000146122	2
ENSG00000170540	3
ENSG00000146085	2
ENSG00000134343	2
ENSG00000176014	1
ENSG00000151490	4
ENSG00000090061	1
ENSG00000166862	3
ENSG00000129170	6
ENSG00000089289	5
ENSG00000198824	3
ENSG00000196470	1
ENSG00000129810	3
ENSG00000012660	4
ENSG00000283104	6
ENSG00000183161	7
ENSG00000124813	7
ENSG00000133424	10
ENSG00000145354	2
ENSG00000104356	3
ENSG00000172243	3
ENSG00000184675	2
ENSG00000171105	13
ENSG00000156925	6
ENSG00000147586	4
ENSG00000042813	2
ENSG00000127663	3
ENSG00000165025	2
ENSG00000100987	4
ENSG00000157152	2
ENSG00000101335	3
ENSG00000119714	3
ENSG00000134762	1
ENSG00000159110	2
ENSG00000121691	3
ENSG00000010404	5
ENSG00000288335	12
ENSG00000288250	3
ENSG00000101200	4
ENSG00000187742	2
ENSG00000042088	3
ENSG00000134760	5
ENSG00000145348	3
ENSG00000164742	4
ENSG00000198171	3
ENSG00000166035	5
ENSG00000170927	2
ENSG00000284588	2
ENSG00000196739	3
ENSG00000106483	3
ENSG00000125877	5
ENSG00000284559	4
ENSG00000131055	8
ENSG00000136942	2
ENSG00000165496	2
ENSG00000291929	3
ENSG00000291930	1
ENSG00000291944	5
ENSG00000081014	5
ENSG00000135070	4
ENSG00000178919	6
ENSG00000165392	4
ENSG00000102900	4
ENSG00000147255	3
ENSG00000160563	1
ENSG00000187676	7
ENSG00000101306	3
ENSG00000088256	7
ENSG00000111713	2
ENSG00000291971	8
ENSG00000088970	6
ENSG00000057593	2
ENSG00000133818	6
ENSG00000129038	4
ENSG00000288368	1
ENSG00000167186	5
ENSG00000125850	3
ENSG00000288118	2
ENSG00000125871	4
ENSG00000232838	4
ENSG00000104267	4
ENSG00000126218	2
ENSG00000126231	1
ENSG00000138587	4
ENSG00000185010	4
ENSG00000138777	2
ENSG00000183762	3
ENSG00000126522	2
ENSG00000160299	4
ENSG00000167693	4
ENSG00000087245	3
ENSG00000151491	4
ENSG00000155966	3
ENSG00000173376	3
ENSG00000169071	7
ENSG00000142166	2
ENSG00000100285	4
ENSG00000273831	3
ENSG00000198026	4
ENSG00000100985	2
ENSG00000080644	1
ENSG00000182890	2
ENSG00000146733	2
ENSG00000144455	5
ENSG00000256061	3
ENSG00000159140	2
ENSG00000133138	3
ENSG00000139174	2
ENSG00000115705	3
ENSG00000088836	8
ENSG00000111860	3
ENSG00000285132	1
ENSG00000284967	1
ENSG00000156467	4
ENSG00000276825	2
ENSG00000282712	5
ENSG00000135338	5
ENSG00000276561	2
ENSG00000285109	16
ENSG00000285369	4
ENSG00000008196	7
ENSG00000278191	1
ENSG00000292297	11
ENSG00000282076	18
ENSG00000276536	24
ENSG00000067177	2
ENSG00000205213	2
ENSG00000171853	2
ENSG00000114353	2
ENSG00000197381	2
ENSG00000155961	13
ENSG00000166326	7
ENSG00000101421	3
ENSG00000288673	2
ENSG00000103089	2
ENSG00000142611	5
ENSG00000118402	12
ENSG00000273707	9
ENSG00000132646	3
ENSG00000118557	2
ENSG00000197275	4
ENSG00000005156	4
ENSG00000157911	10
ENSG00000276130	5
ENSG00000101292	4
ENSG00000171865	5
ENSG00000142655	5
ENSG00000127507	2
ENSG00000153989	5
ENSG00000008056	3
ENSG00000053747	10
ENSG00000114349	10
ENSG00000136160	5
ENSG00000178573	6
ENSG00000180530	3
ENSG00000166415	3
ENSG00000114378	4
ENSG00000181090	2
ENSG00000171863	2
ENSG00000123159	3
ENSG00000138674	2
ENSG00000075213	4
ENSG00000141404	2
ENSG00000133116	5
ENSG00000107290	5
ENSG00000140386	3
ENSG00000106605	3
ENSG00000112234	4
ENSG00000173614	10
ENSG00000157259	3
ENSG00000142192	7
ENSG00000088682	5
ENSG00000118690	2
ENSG00000167210	4
ENSG00000120051	2
ENSG00000160746	2
ENSG00000155962	10
ENSG00000171867	15
ENSG00000085382	4
ENSG00000109911	7
ENSG00000176692	4
ENSG00000112773	3
ENSG00000102076	10
ENSG00000176225	3
ENSG00000186472	3
ENSG00000268221	5
ENSG00000112276	3
ENSG00000102466	3
ENSG00000159423	2
ENSG00000071859	1
ENSG00000084754	10
ENSG00000244005	4
ENSG00000175548	4
ENSG00000281988	5
ENSG00000240972	5
ENSG00000065154	7
ENSG00000100284	2
ENSG00000278540	1
ENSG00000147180	3
ENSG00000157881	3
ENSG00000171532	3
ENSG00000105141	2
ENSG00000104313	8
ENSG00000283654	4
ENSG00000094804	3
ENSG00000100427	2
ENSG00000011198	2
ENSG00000064490	2
ENSG00000281935	2
ENSG00000142173	9
ENSG00000156471	4
ENSG00000114480	5
ENSG00000164761	2
ENSG00000157542	3
ENSG00000182199	2
ENSG00000100056	5
ENSG00000160213	2
ENSG00000088538	2
ENSG00000005302	1
ENSG00000100075	6
ENSG00000122507	2
ENSG00000048707	2
ENSG00000103942	4
ENSG00000132031	6
ENSG00000159216	10
ENSG00000183785	2
ENSG00000161405	2
ENSG00000154118	3
ENSG00000239900	2
ENSG00000185808	4
ENSG00000140937	4
ENSG00000161395	4
ENSG00000278229	2
ENSG00000131697	4
ENSG00000196664	4
ENSG00000034693	10
ENSG00000156509	4
ENSG00000186716	9
ENSG00000273686	4
ENSG00000172115	2
ENSG00000102743	3
ENSG00000180660	1
ENSG00000169919	4
ENSG00000112837	3
ENSG00000183098	2
ENSG00000291996	4
ENSG00000166347	2
ENSG00000275947	2
ENSG00000277405	2
ENSG00000164099	4
ENSG00000080166	3
ENSG00000171954	4
ENSG00000167113	5
ENSG00000088451	3
ENSG00000153485	2
ENSG00000090020	2
ENSG00000170270	2
ENSG00000157978	2
ENSG00000069667	1
ENSG00000012963	1
ENSG00000049323	5
ENSG00000167114	5
ENSG00000276802	9
ENSG00000127980	10
ENSG00000188910	11
ENSG00000158125	2
ENSG00000277361	3
ENSG00000282130	1
ENSG00000278787	1
ENSG00000081148	11
ENSG00000150961	4
ENSG00000036054	3
ENSG00000163114	2
ENSG00000100504	2
ENSG00000138039	6
ENSG00000103335	5
ENSG00000148702	5
ENSG00000004766	1
ENSG00000134873	2
ENSG00000204103	6
ENSG00000134874	5
ENSG00000142627	3
ENSG00000274965	5
ENSG00000274636	2
ENSG00000186895	1
ENSG00000108576	6
ENSG00000119689	5
ENSG00000166033	11
ENSG00000058272	1
ENSG00000138814	3
ENSG00000188153	4
ENSG00000102580	2
ENSG00000115380	5
ENSG00000131759	6
ENSG00000100412	9
ENSG00000140287	4
ENSG00000170820	6
ENSG00000275619	2
ENSG00000274542	3
ENSG00000277377	4
ENSG00000276787	3
ENSG00000100280	4
ENSG00000275746	3
ENSG00000140836	2
ENSG00000168411	7
ENSG00000127472	5
ENSG00000140873	5
ENSG00000106819	2
ENSG00000100033	2
ENSG00000119684	8
ENSG00000134853	8
ENSG00000112414	2
ENSG00000282228	2
ENSG00000023287	3
ENSG00000006715	2
ENSG00000134769	5
ENSG00000123500	4
ENSG00000165078	4
ENSG00000215193	10
ENSG00000131482	2
ENSG00000099937	2
ENSG00000099940	4
ENSG00000172867	2
ENSG00000164066	9
ENSG00000103241	4
ENSG00000100207	1
ENSG00000198467	6
ENSG00000164961	5
ENSG00000156709	9
ENSG00000077498	8
ENSG00000100336	2
ENSG00000277278	9
ENSG00000131174	10
ENSG00000274829	7
ENSG00000137845	5
ENSG00000070610	3
ENSG00000068438	3
ENSG00000188107	6
ENSG00000124302	2
ENSG00000147155	3
ENSG00000066926	5
ENSG00000213937	4
ENSG00000282088	3
ENSG00000120008	11
ENSG00000131652	2
ENSG00000106366	2
ENSG00000154237	2
ENSG00000092758	6
ENSG00000138079	4
ENSG00000165195	9
ENSG00000126562	2
ENSG00000171311	3
ENSG00000123191	2
ENSG00000196177	2
ENSG00000203867	3
ENSG00000073464	4
ENSG00000163666	5
ENSG00000134595	8
ENSG00000113845	4
ENSG00000139618	23
ENSG00000143951	4
ENSG00000284194	9
ENSG00000119655	3
ENSG00000198523	6
ENSG00000025708	4
ENSG00000101665	3
ENSG00000019991	4
ENSG00000140443	3
ENSG00000139687	13
ENSG00000282307	3
ENSG00000276333	4
ENSG00000215421	1
ENSG00000141759	2
ENSG00000155111	3
ENSG00000185551	4
ENSG00000275331	7
ENSG00000168216	3
ENSG00000103995	6
ENSG00000276021	6
ENSG00000173991	7
ENSG00000136319	2
ENSG00000059691	4
ENSG00000185825	3
ENSG00000184374	2
ENSG00000206530	2
ENSG00000070669	3
ENSG00000100288	4
ENSG00000183978	4
ENSG00000088367	3
ENSG00000101986	5
ENSG00000275911	6
ENSG00000100299	4
ENSG00000135249	3
ENSG00000168306	2
ENSG00000136881	1
ENSG00000184254	3
ENSG00000187498	13
ENSG00000137055	3
ENSG00000151623	4
ENSG00000134871	5
ENSG00000042429	2
ENSG00000101596	5
ENSG00000274442	6
ENSG00000125875	6
ENSG00000136936	3
ENSG00000181333	1
ENSG00000180879	3
ENSG00000276838	2
ENSG00000278183	4
ENSG00000123545	4
ENSG00000169946	12
ENSG00000132429	3
ENSG00000154678	4
ENSG00000111817	6
ENSG00000092094	2
ENSG00000254636	5
ENSG00000069482	2
ENSG00000277641	3
ENSG00000164494	5
ENSG00000090382	2
ENSG00000114446	4
ENSG00000242866	8
ENSG00000054967	3
ENSG00000126603	2
ENSG00000057663	2
ENSG00000165802	4
ENSG00000148704	4
ENSG00000217930	2
ENSG00000276262	3
ENSG00000083307	11
ENSG00000112378	6
ENSG00000276358	6
ENSG00000106367	4
ENSG00000198910	9
ENSG00000137672	2
ENSG00000106397	3
ENSG00000079134	4
ENSG00000148700	2
ENSG00000172534	5
ENSG00000180318	3
ENSG00000074621	5
ENSG00000167768	11
ENSG00000171310	1
ENSG00000042832	3
ENSG00000126953	2
ENSG00000126945	4
ENSG00000066084	1
ENSG00000276155	16
ENSG00000100345	7
ENSG00000262919	4
ENSG00000148019	1
ENSG00000138035	11
ENSG00000277956	16
ENSG00000277111	6
ENSG00000136104	4
ENSG00000130821	4
ENSG00000198125	1
ENSG00000170819	3
ENSG00000148090	2
ENSG00000168438	3
ENSG00000092201	1
ENSG00000158186	6
ENSG00000214274	2
ENSG00000169562	2
ENSG00000128335	2
ENSG00000276480	6
ENSG00000131263	3
ENSG00000073584	7
ENSG00000139287	2
ENSG00000050030	4
ENSG00000136425	6
ENSG00000137713	2
ENSG00000275867	2
ENSG00000153487	1
ENSG00000179142	5
ENSG00000100053	3
ENSG00000101266	2
ENSG00000147224	11
ENSG00000147655	4
ENSG00000126215	6
ENSG00000244752	3
ENSG00000096968	25
ENSG00000130385	3
ENSG00000166411	6
ENSG00000126233	3
ENSG00000162396	3
ENSG00000135218	2
ENSG00000116016	4
ENSG00000100368	2
ENSG00000278458	2
ENSG00000147274	5
ENSG00000119699	8
ENSG00000196865	1
ENSG00000170370	1
ENSG00000263243	3
ENSG00000101276	4
ENSG00000101680	3
ENSG00000165370	8
ENSG00000163877	1
ENSG00000145103	4
ENSG00000157184	6
ENSG00000282302	2
ENSG00000165091	8
ENSG00000278174	3
ENSG00000156970	7
ENSG00000179627	2
ENSG00000156873	4
ENSG00000244486	2
ENSG00000124198	3
ENSG00000277626	3
ENSG00000099377	2
ENSG00000118007	4
ENSG00000135241	5
ENSG00000119866	1
ENSG00000099365	2
ENSG00000102001	15
ENSG00000163421	4
ENSG00000122861	5
ENSG00000105738	3
ENSG00000282752	4
ENSG00000101997	3
ENSG00000278759	3
ENSG00000163644	2
ENSG00000157500	4
ENSG00000100722	4
ENSG00000162878	1
ENSG00000120693	2
ENSG00000134775	3
ENSG00000188021	2
ENSG00000087586	2
ENSG00000116704	4
ENSG00000167397	3
ENSG00000176058	4
ENSG00000112769	3
ENSG00000198569	2
ENSG00000141385	14
ENSG00000188229	5
ENSG00000100379	2
ENSG00000165533	8
ENSG00000152977	4
ENSG00000198719	2
ENSG00000280563	4
ENSG00000060069	4
ENSG00000111581	9
ENSG00000103507	2
ENSG00000152217	8
ENSG00000166900	3
ENSG00000103510	1
ENSG00000105771	1
ENSG00000203485	4
ENSG00000083123	2
ENSG00000120156	8
ENSG00000255974	3
ENSG00000148143	1
ENSG00000101247	4
ENSG00000189114	5
ENSG00000112706	10
ENSG00000108370	4
ENSG00000085224	14
ENSG00000156831	3
ENSG00000275176	1
ENSG00000122026	2
ENSG00000124201	2
ENSG00000151929	5
ENSG00000185532	2
ENSG00000277649	4
ENSG00000126759	2
ENSG00000035403	6
ENSG00000105220	3
ENSG00000121207	11
ENSG00000103310	2
ENSG00000173418	4
ENSG00000119899	5
ENSG00000031081	3
ENSG00000107882	8
ENSG00000112290	2
ENSG00000166762	4
ENSG00000278644	1
ENSG00000132669	5
ENSG00000100241	2
ENSG00000130023	3
ENSG00000126261	1
ENSG00000182287	5
ENSG00000278574	3
ENSG00000131979	5
ENSG00000278501	4
ENSG00000281300	4
ENSG00000166260	4
ENSG00000103316	4
ENSG00000158578	8
ENSG00000196091	7
ENSG00000140740	4
ENSG00000070061	5
ENSG00000112320	1
ENSG00000107890	2
ENSG00000132855	2
ENSG00000261832	4
ENSG00000116675	2
ENSG00000140262	7
ENSG00000038295	3
ENSG00000130711	2
ENSG00000196924	26
ENSG00000178952	4
ENSG00000169696	2
ENSG00000284495	1
ENSG00000284238	6
ENSG00000166250	3
ENSG00000177455	10
ENSG00000175344	3
ENSG00000171094	3
ENSG00000100243	2
ENSG00000160882	4
ENSG00000100348	5
ENSG00000138180	3
ENSG00000129696	2
ENSG00000129535	6
ENSG00000095464	5
ENSG00000149256	2
ENSG00000276194	10
ENSG00000114200	2
ENSG00000150630	3
ENSG00000275600	4
ENSG00000108231	2
ENSG00000165060	2
ENSG00000147403	4
ENSG00000119139	7
ENSG00000100889	2
ENSG00000000419	2
ENSG00000134910	4
ENSG00000072501	7
ENSG00000276469	5
ENSG00000104450	3
ENSG00000154265	3
ENSG00000218336	3
ENSG00000148842	6
ENSG00000162869	1
ENSG00000109929	3
ENSG00000151617	6
ENSG00000104369	2
ENSG00000112210	4
ENSG00000198689	2
ENSG00000173915	4
ENSG00000127990	2
ENSG00000140522	15
ENSG00000101347	9
ENSG00000169021	4
ENSG00000261456	2
ENSG00000165471	2
ENSG00000142892	3
ENSG00000135951	2
ENSG00000123560	4
ENSG00000204020	4
ENSG00000107968	2
ENSG00000115665	5
ENSG00000107951	5
ENSG00000125538	2
ENSG00000276833	1
ENSG00000163541	4
ENSG00000198954	4
ENSG00000177663	3
ENSG00000111913	8
ENSG00000151729	13
ENSG00000038002	4
ENSG00000148384	4
ENSG00000215305	2
ENSG00000105880	6
ENSG00000189241	5
ENSG00000186051	3
ENSG00000143891	4
ENSG00000072210	7
ENSG00000197748	3
ENSG00000145982	9
ENSG00000112238	4
ENSG00000135049	1
ENSG00000163064	1
ENSG00000047579	5
ENSG00000181035	1
ENSG00000104763	5
ENSG00000090402	3
ENSG00000049759	3
ENSG00000092295	2
ENSG00000009765	3
ENSG00000144962	2
ENSG00000116641	4
ENSG00000091436	5
ENSG00000136720	4
ENSG00000225614	6
ENSG00000147140	5
ENSG00000093072	7
ENSG00000181610	4
ENSG00000165059	2
ENSG00000137561	4
ENSG00000101868	7
ENSG00000154864	11
ENSG00000128322	3
ENSG00000111670	8
ENSG00000126870	5
ENSG00000263639	3
ENSG00000090924	1
ENSG00000163581	5
ENSG00000157856	3
ENSG00000104381	8
ENSG00000004848	17
ENSG00000149257	5
ENSG00000124570	4
ENSG00000277586	6
ENSG00000140199	2
ENSG00000084110	2
ENSG00000156510	6
ENSG00000164120	5
ENSG00000127955	1
ENSG00000007541	5
ENSG00000241973	6
ENSG00000129255	2
ENSG00000185000	2
ENSG00000142949	2
ENSG00000168538	3
ENSG00000171766	6
ENSG00000171763	5
ENSG00000112294	2
ENSG00000111802	2
ENSG00000071894	3
ENSG00000105197	2
ENSG00000196396	3
ENSG00000104164	6
ENSG00000131089	6
ENSG00000107897	1
ENSG00000090932	4
ENSG00000196296	3
ENSG00000197122	8
ENSG00000145979	2
ENSG00000250479	10
ENSG00000125812	3
ENSG00000160014	4
ENSG00000137767	2
ENSG00000112425	3
ENSG00000128513	3
ENSG00000147804	2
ENSG00000138160	9
ENSG00000112367	9
ENSG00000138592	7
ENSG00000197891	2
ENSG00000106692	20
ENSG00000103227	2
ENSG00000126752	2
ENSG00000080561	3
ENSG00000166189	5
ENSG00000277154	6
ENSG00000106153	2
ENSG00000100146	9
ENSG00000204655	2
ENSG00000214102	2
ENSG00000277114	1
ENSG00000125726	2
ENSG00000067836	3
ENSG00000117528	3
ENSG00000276935	4
ENSG00000185803	2
ENSG00000120498	2
ENSG00000140623	2
ENSG00000105929	3
ENSG00000092439	2
ENSG00000187689	3
ENSG00000278622	3
ENSG00000132464	6
ENSG00000107371	5
ENSG00000068831	2
ENSG00000189433	3
ENSG00000277025	4
ENSG00000107959	2
ENSG00000181690	7
ENSG00000276082	1
ENSG00000101752	5
ENSG00000154310	4
ENSG00000274672	3
ENSG00000244045	2
ENSG00000146918	1
ENSG00000117899	3
ENSG00000276065	2
ENSG00000068976	2
ENSG00000111252	12
ENSG00000116120	2
ENSG00000274941	1
ENSG00000074695	2
ENSG00000150540	4
ENSG00000050555	2
ENSG00000155719	4
ENSG00000181449	5
ENSG00000156222	2
ENSG00000183287	5
ENSG00000274078	3
ENSG00000278519	4
ENSG00000185339	5
ENSG00000276804	4
ENSG00000277179	4
ENSG00000274894	6
ENSG00000114062	3
ENSG00000278670	2
ENSG00000106992	2
ENSG00000274651	6
ENSG00000100385	2
ENSG00000012504	5
ENSG00000106028	3
ENSG00000188641	3
ENSG00000078403	6
ENSG00000136908	4
ENSG00000135697	2
ENSG00000140090	3
ENSG00000128519	1
ENSG00000104419	2
ENSG00000213465	1
ENSG00000152234	8
ENSG00000111837	6
ENSG00000172399	3
ENSG00000022267	14
ENSG00000124827	9
ENSG00000204644	4
ENSG00000174792	3
ENSG00000119421	4
ENSG00000106025	5
ENSG00000132376	3
ENSG00000244734	17
ENSG00000120437	1
ENSG00000196565	3
ENSG00000152223	4
ENSG00000167711	2
ENSG00000141449	7
ENSG00000132386	3
ENSG00000100099	6
ENSG00000146453	2
ENSG00000136383	3
ENSG00000141431	2
ENSG00000085276	4
ENSG00000213934	2
ENSG00000274566	2
ENSG00000132383	3
ENSG00000124713	2
ENSG00000079739	4
ENSG00000124587	10
ENSG00000162377	3
ENSG00000131269	4
ENSG00000277776	4
ENSG00000101577	6
ENSG00000125398	4
ENSG00000277733	4
ENSG00000275165	3
ENSG00000168924	3
ENSG00000104447	8
ENSG00000275979	1
ENSG00000276421	6
ENSG00000274144	6
ENSG00000188706	4
ENSG00000172175	2
ENSG00000277786	4
ENSG00000277615	1
ENSG00000276211	2
ENSG00000274194	4
ENSG00000166396	3
ENSG00000278712	3
ENSG00000007062	21
