ENSG00000101327	false	15
ENSG00000154734	false	4
ENSG00000125898	false	1
ENSG00000159055	false	1
ENSG00000170262	true	10
ENSG00000054611	false	1
ENSG00000125788	false	2
ENSG00000160193	false	26
ENSG00000081138	false	25
ENSG00000132640	false	1
ENSG00000100426	false	3
ENSG00000160194	false	1
ENSG00000125816	false	1
ENSG00000154727	false	1
ENSG00000159212	false	5
ENSG00000100316	false	2
ENSG00000159197	false	9
ENSG00000136156	false	7
ENSG00000166603	true	12
ENSG00000075218	false	3
ENSG00000166479	false	24
ENSG00000159082	false	81
ENSG00000088930	false	1
ENSG00000150510	false	1
ENSG00000189167	false	1
ENSG00000100347	false	3
ENSG00000133111	true	14
ENSG00000125864	false	45
ENSG00000175354	false	1
ENSG00000170369	false	1
ENSG00000100106	true	155
ENSG00000081913	false	1
ENSG00000071991	false	1
ENSG00000198646	false	7
ENSG00000198355	false	2
ENSG00000185658	true	4
ENSG00000100422	false	1
ENSG00000136167	false	1
ENSG00000134504	false	10
ENSG00000198795	false	1
ENSG00000102452	false	137
ENSG00000141668	false	10
ENSG00000175820	false	2
ENSG00000182858	false	60
ENSG00000270181	true	62
ENSG00000101384	false	111
ENSG00000100321	false	1
ENSG00000171587	false	12
ENSG00000100311	true	28
ENSG00000183087	false	6
ENSG00000182240	false	2
ENSG00000197971	false	1
ENSG00000089057	false	3
ENSG00000136159	false	4
ENSG00000183421	false	52
ENSG00000102683	false	67
ENSG00000139746	false	2
ENSG00000101493	false	2
ENSG00000100300	false	1
ENSG00000149639	false	1
ENSG00000160179	false	1
ENSG00000160181	false	1
ENSG00000183579	false	1
ENSG00000160182	false	1
ENSG00000160183	true	84
ENSG00000100220	false	1
ENSG00000160185	false	3
ENSG00000136143	true	56
ENSG00000134759	false	4
ENSG00000100104	false	1
ENSG00000124191	false	1
ENSG00000139684	false	1
ENSG00000160188	true	57
ENSG00000102468	false	5
ENSG00000100122	false	21
ENSG00000160190	false	3
ENSG00000196431	false	19
ENSG00000133104	false	48
ENSG00000187045	true	47
ENSG00000101695	true	9
ENSG00000177504	false	2
ENSG00000185291	false	1
ENSG00000062598	false	20
ENSG00000169100	false	2
ENSG00000100014	false	21
ENSG00000178235	false	29
ENSG00000125363	false	5
ENSG00000258555	false	22
ENSG00000032742	false	18
ENSG00000128271	false	1
ENSG00000102445	false	1
ENSG00000100024	true	22
ENSG00000197496	true	57
ENSG00000158445	false	40
ENSG00000169084	false	3
ENSG00000146950	true	2
ENSG00000149654	false	2
ENSG00000011201	false	21
ENSG00000100031	false	29
ENSG00000197563	true	105
ENSG00000127863	false	1
ENSG00000004961	false	2
ENSG00000146938	false	23
ENSG00000134905	false	98
ENSG00000219438	false	1
ENSG00000100030	false	2
ENSG00000120696	false	1
ENSG00000120662	false	1
ENSG00000101955	false	1
ENSG00000124151	false	1
ENSG00000124089	false	1
ENSG00000101425	false	8
ENSG00000091482	false	4
ENSG00000100330	false	1
ENSG00000124126	false	9
ENSG00000102763	true	3
ENSG00000142178	false	70
ENSG00000075643	true	66
ENSG00000139679	true	11
ENSG00000160207	true	1
ENSG00000213995	true	13
ENSG00000151413	true	57
ENSG00000121743	false	25
ENSG00000165474	true	40
ENSG00000124212	true	5
ENSG00000121742	true	25
ENSG00000054793	false	2
ENSG00000160224	true	83
ENSG00000133454	true	276
ENSG00000133313	false	1
ENSG00000141959	false	4
ENSG00000196139	false	2
ENSG00000149970	false	6
ENSG00000134020	false	2
ENSG00000125970	false	1
ENSG00000100359	false	7
ENSG00000121741	false	4
ENSG00000120158	false	1
ENSG00000183354	false	1
ENSG00000178462	false	2
ENSG00000185736	false	2
ENSG00000168546	false	2
ENSG00000168229	false	1
ENSG00000160226	true	54
ENSG00000150656	false	2
ENSG00000150457	false	5
ENSG00000044459	false	2
ENSG00000067082	false	3
ENSG00000147885	false	1
ENSG00000176399	false	1
ENSG00000175894	true	75
ENSG00000215455	false	2
ENSG00000212935	false	1
ENSG00000241123	false	1
ENSG00000188155	false	1
ENSG00000221859	false	4
ENSG00000133422	false	62
ENSG00000198791	false	1
ENSG00000151849	true	68
ENSG00000179388	false	2
ENSG00000183628	false	7
ENSG00000101194	false	4
ENSG00000133105	false	34
ENSG00000221818	false	1
ENSG00000126778	false	19
ENSG00000100246	false	1
ENSG00000186866	false	1
ENSG00000164985	false	1
ENSG00000155975	false	31
ENSG00000151468	false	1
ENSG00000073910	false	17
ENSG00000179750	false	2
ENSG00000267228	false	8
ENSG00000244509	false	1
ENSG00000134049	false	10
ENSG00000198042	false	1
ENSG00000128394	false	3
ENSG00000104044	true	88
ENSG00000177426	false	28
ENSG00000239713	false	3
ENSG00000083642	false	1
ENSG00000183570	false	1
ENSG00000179008	true	8
ENSG00000100324	false	2
ENSG00000137074	true	52
ENSG00000128268	false	1
ENSG00000253797	true	11
ENSG00000134146	false	1
ENSG00000100335	false	2
ENSG00000184302	true	8
ENSG00000166068	false	61
ENSG00000141384	false	3
ENSG00000248905	false	95
ENSG00000107611	true	282
ENSG00000175065	true	39
ENSG00000184012	false	7
ENSG00000156687	false	2
ENSG00000134757	true	29
ENSG00000182256	false	2
ENSG00000118271	true	15
ENSG00000131100	false	36
ENSG00000132938	false	1
ENSG00000101439	false	6
ENSG00000157601	false	1
ENSG00000170558	false	45
ENSG00000102524	false	3
ENSG00000166450	false	1
ENSG00000038945	false	5
ENSG00000148481	false	2
ENSG00000127870	false	1
ENSG00000183486	false	1
ENSG00000174227	true	93
ENSG00000051180	true	23
ENSG00000101365	false	16
ENSG00000100731	false	2
ENSG00000132932	true	40
ENSG00000092964	false	3
ENSG00000173698	false	2
ENSG00000101670	false	5
ENSG00000165309	false	1
ENSG00000141627	true	50
ENSG00000151835	true	119
ENSG00000131831	false	2
ENSG00000177669	false	1
ENSG00000147459	false	4
ENSG00000176624	false	1
ENSG00000203883	false	4
ENSG00000160284	false	3
ENSG00000150867	false	3
ENSG00000119599	false	2
ENSG00000102805	false	34
ENSG00000179133	false	2
ENSG00000109667	true	73
ENSG00000005812	false	24
ENSG00000243156	false	3
ENSG00000137106	true	40
ENSG00000198610	false	1
ENSG00000104660	false	1
ENSG00000102218	false	16
ENSG00000134899	true	76
ENSG00000012174	false	7
ENSG00000158470	false	2
ENSG00000100312	false	5
ENSG00000160285	true	58
ENSG00000167034	false	2
ENSG00000109625	false	4
ENSG00000134013	false	1
ENSG00000171877	false	2
ENSG00000160282	true	54
ENSG00000125255	false	15
ENSG00000172458	false	1
ENSG00000183690	false	1
ENSG00000136750	false	2
ENSG00000140015	false	39
ENSG00000165300	false	1
ENSG00000101115	false	28
ENSG00000152953	false	3
ENSG00000100416	false	59
ENSG00000101144	true	16
ENSG00000163132	false	10
ENSG00000159267	true	110
ENSG00000068650	false	9
ENSG00000239857	false	2
ENSG00000180509	false	55
ENSG00000129521	false	1
ENSG00000152207	false	2
ENSG00000165621	false	1
ENSG00000169126	false	87
ENSG00000180182	false	2
ENSG00000169676	false	3
ENSG00000147119	false	1
ENSG00000179242	false	3
ENSG00000170345	false	1
ENSG00000171989	false	1
ENSG00000164880	true	55
ENSG00000136114	true	2
ENSG00000142156	true	219
ENSG00000077943	false	76
ENSG00000157927	false	1
ENSG00000171365	false	21
ENSG00000169744	false	1
ENSG00000197892	false	2
ENSG00000196092	false	36
ENSG00000148482	false	1
ENSG00000075275	false	21
ENSG00000102313	true	2
ENSG00000215612	false	27
ENSG00000165186	false	15
ENSG00000164654	false	1
ENSG00000152990	false	75
ENSG00000119681	true	138
ENSG00000087510	false	1
ENSG00000137834	false	37
ENSG00000184402	false	23
ENSG00000165898	false	2
ENSG00000177706	false	96
ENSG00000221914	false	3
ENSG00000156052	false	13
ENSG00000182346	false	4
ENSG00000177398	false	4
ENSG00000155269	false	4
ENSG00000146540	false	3
ENSG00000043355	false	20
ENSG00000139800	false	2
ENSG00000139517	false	1
ENSG00000139515	false	13
ENSG00000101361	true	7
ENSG00000186184	false	12
ENSG00000184164	false	4
ENSG00000197506	false	1
ENSG00000174405	true	38
ENSG00000008086	false	57
ENSG00000154330	false	3
ENSG00000095777	false	122
ENSG00000167930	false	3
ENSG00000196368	false	1
ENSG00000042317	true	36
ENSG00000135069	true	59
ENSG00000168267	false	13
ENSG00000198542	false	17
ENSG00000124479	false	4
ENSG00000103126	false	3
ENSG00000165169	false	1
ENSG00000142168	true	20
ENSG00000142197	false	7
ENSG00000164828	false	98
ENSG00000101096	false	5
ENSG00000069535	false	2
ENSG00000125378	false	18
ENSG00000103657	false	180
ENSG00000164808	true	2
ENSG00000109819	false	3
ENSG00000155659	false	1
ENSG00000188992	false	11
ENSG00000100413	false	19
ENSG00000167972	true	82
ENSG00000196074	false	4
ENSG00000065923	false	5
ENSG00000083223	false	1
ENSG00000074410	true	26
ENSG00000165322	false	1
ENSG00000107165	true	32
ENSG00000130702	true	235
ENSG00000156049	false	1
ENSG00000087842	false	1
ENSG00000157483	true	109
ENSG00000131080	false	1
ENSG00000259288	false	5
ENSG00000160310	false	2
ENSG00000107372	false	1
ENSG00000033170	false	26
ENSG00000168096	false	2
ENSG00000122584	false	1
ENSG00000172915	false	13
ENSG00000182220	false	18
ENSG00000166233	false	9
ENSG00000157554	false	1
ENSG00000145147	false	22
ENSG00000100209	false	1
ENSG00000137841	false	1
ENSG00000215454	false	1
ENSG00000242802	true	139
ENSG00000242173	false	2
ENSG00000136169	false	1
ENSG00000187535	true	173
ENSG00000099250	false	3
ENSG00000189043	false	7
ENSG00000091490	false	4
ENSG00000093010	false	22
ENSG00000130700	false	31
ENSG00000129988	false	4
ENSG00000254087	false	11
ENSG00000136144	true	52
ENSG00000099889	false	40
ENSG00000164877	true	13
ENSG00000147100	false	9
ENSG00000080839	false	2
ENSG00000137809	false	2
ENSG00000142185	false	40
ENSG00000120594	false	1
ENSG00000140632	false	1
ENSG00000102678	false	36
ENSG00000240230	false	1
ENSG00000181826	false	1
ENSG00000102316	false	12
ENSG00000124205	false	32
ENSG00000260342	true	13
ENSG00000112685	false	2
ENSG00000122585	false	3
ENSG00000250349	true	133
ENSG00000147481	false	1
ENSG00000164849	false	1
ENSG00000157796	true	82
ENSG00000196468	false	3
ENSG00000147183	false	1
ENSG00000183597	true	38
ENSG00000120699	false	12
ENSG00000103489	false	81
ENSG00000002587	false	1
ENSG00000172817	true	30
ENSG00000178538	false	29
ENSG00000162104	false	4
ENSG00000165030	false	2
ENSG00000095209	false	15
ENSG00000025293	false	4
ENSG00000106066	false	1
ENSG00000107984	false	1
ENSG00000196628	true	90
ENSG00000163288	false	16
ENSG00000182732	false	59
ENSG00000160294	true	108
ENSG00000179630	true	2
ENSG00000185896	false	3
ENSG00000182362	false	2
ENSG00000124232	false	6
ENSG00000124145	false	5
ENSG00000164379	false	2
ENSG00000100084	false	25
ENSG00000160298	false	1
ENSG00000170759	false	2
ENSG00000254995	false	41
ENSG00000198176	false	1
ENSG00000153531	false	1
ENSG00000104722	false	1
ENSG00000145244	false	7
ENSG00000164751	true	42
ENSG00000070010	false	9
ENSG00000105963	false	1
ENSG00000147485	false	10
ENSG00000099812	false	4
ENSG00000147099	false	10
ENSG00000091656	false	10
ENSG00000151320	false	2
ENSG00000005810	false	8
ENSG00000134852	false	2
ENSG00000105928	false	68
ENSG00000093009	false	50
ENSG00000100629	false	5
ENSG00000047621	true	3
ENSG00000160305	false	3
ENSG00000008083	false	6
ENSG00000101162	true	14
ENSG00000124172	false	2
ENSG00000140464	false	5
ENSG00000064687	false	24
ENSG00000130037	false	20
ENSG00000221947	false	1
ENSG00000005339	false	82
ENSG00000171885	false	1
ENSG00000125965	false	19
ENSG00000139971	false	10
ENSG00000116017	false	3
ENSG00000272897	false	15
ENSG00000244462	false	2
ENSG00000165259	false	1
ENSG00000197296	false	3
ENSG00000197969	true	255
ENSG00000119720	false	1
ENSG00000103599	false	3
ENSG00000134440	true	4
ENSG00000132958	false	1
ENSG00000205678	false	34
ENSG00000184702	true	3
ENSG00000064932	false	1
ENSG00000165288	false	70
ENSG00000081923	true	145
ENSG00000132963	false	6
ENSG00000203618	true	3
ENSG00000197614	true	30
ENSG00000137573	false	31
ENSG00000158813	false	16
ENSG00000116032	false	5
ENSG00000120659	false	27
ENSG00000185838	false	4
ENSG00000040608	false	1
ENSG00000134900	false	29
ENSG00000188419	false	33
ENSG00000157765	false	11
ENSG00000168734	true	27
ENSG00000136944	true	88
ENSG00000253710	true	20
ENSG00000101342	false	4
ENSG00000076344	false	1
ENSG00000159131	false	2
ENSG00000124766	false	4
ENSG00000124429	false	17
ENSG00000145996	false	5
ENSG00000149596	false	55
ENSG00000128918	false	34
ENSG00000146038	true	34
ENSG00000139083	false	33
ENSG00000139496	false	1
ENSG00000159147	false	20
ENSG00000101052	true	30
ENSG00000150048	false	1
ENSG00000101057	false	1
ENSG00000099864	false	32
ENSG00000173482	false	2
ENSG00000122359	false	49
ENSG00000125910	false	1
ENSG00000122145	false	17
ENSG00000153779	false	1
ENSG00000198301	false	2
ENSG00000107789	false	2
ENSG00000070018	true	71
ENSG00000196663	true	158
ENSG00000168447	true	41
ENSG00000142188	false	17
ENSG00000184344	false	10
ENSG00000130703	false	47
ENSG00000108064	false	15
ENSG00000100764	false	1
ENSG00000243646	false	16
ENSG00000141448	false	25
ENSG00000071189	false	2
ENSG00000182771	false	3
ENSG00000104331	false	42
ENSG00000101638	false	2
ENSG00000159128	false	48
ENSG00000196730	false	8
ENSG00000154764	false	12
ENSG00000184470	false	97
ENSG00000067141	false	1
ENSG00000047597	false	2
ENSG00000138771	false	26
ENSG00000122550	true	21
ENSG00000255819	false	2
ENSG00000145284	true	1
ENSG00000066739	false	71
ENSG00000088756	false	1
ENSG00000182670	false	4
ENSG00000138119	false	6
ENSG00000073150	false	1
ENSG00000078902	false	1
ENSG00000078725	false	4
ENSG00000140505	false	2
ENSG00000047648	false	9
ENSG00000106546	false	24
ENSG00000117983	false	141
ENSG00000122691	false	12
ENSG00000149658	false	3
ENSG00000136381	false	7
ENSG00000105289	false	1
ENSG00000182512	false	15
ENSG00000173040	true	163
ENSG00000134121	false	7
ENSG00000140057	false	23
ENSG00000134444	false	1
ENSG00000106100	false	9
ENSG00000173391	false	2
ENSG00000137177	false	1
ENSG00000269891	false	2
ENSG00000101844	false	1
ENSG00000105866	false	1
ENSG00000166527	false	1
ENSG00000138622	true	118
ENSG00000141258	false	2
ENSG00000166828	true	54
ENSG00000088808	false	3
ENSG00000137364	false	2
ENSG00000074657	false	1
ENSG00000165841	false	14
ENSG00000101843	false	1
ENSG00000179151	false	2
ENSG00000187553	false	2
ENSG00000070269	true	10
ENSG00000154856	false	22
ENSG00000136231	false	1
ENSG00000109208	false	1
ENSG00000147082	false	1
ENSG00000107551	false	2
ENSG00000035720	false	13
ENSG00000242259	false	24
ENSG00000174672	false	9
ENSG00000196767	false	6
ENSG00000167077	false	3
ENSG00000102606	false	3
ENSG00000180447	false	5
ENSG00000090905	false	7
ENSG00000155629	false	40
ENSG00000090776	false	4
ENSG00000054598	false	26
ENSG00000159958	false	10
ENSG00000187566	false	17
ENSG00000141446	false	1
ENSG00000160255	true	127
ENSG00000149054	false	1
ENSG00000153046	false	1
ENSG00000185722	false	29
ENSG00000154822	false	1
ENSG00000137764	false	1
ENSG00000156103	false	2
ENSG00000054983	true	124
ENSG00000189401	false	1
ENSG00000074211	false	1
ENSG00000007944	false	4
ENSG00000164649	true	21
ENSG00000156650	false	70
ENSG00000164687	false	2
ENSG00000198951	true	34
ENSG00000171234	false	15
ENSG00000136378	false	8
ENSG00000125676	false	7
ENSG00000119537	false	1
ENSG00000132964	false	2
ENSG00000180613	false	6
ENSG00000179869	false	14
ENSG00000101204	false	145
ENSG00000100281	false	1
ENSG00000074755	false	1
ENSG00000119509	true	33
ENSG00000164951	false	13
ENSG00000125863	true	29
ENSG00000144668	false	7
ENSG00000206075	false	2
ENSG00000100297	false	17
ENSG00000101213	false	1
ENSG00000136824	false	1
ENSG00000104321	false	14
ENSG00000169836	true	15
ENSG00000170748	false	5
ENSG00000163576	false	1
ENSG00000160633	false	1
ENSG00000100292	false	17
ENSG00000146122	false	13
ENSG00000126005	false	1
ENSG00000170540	true	13
ENSG00000108405	false	8
ENSG00000125966	false	1
ENSG00000125998	false	1
ENSG00000146085	true	70
ENSG00000134343	false	125
ENSG00000176014	false	18
ENSG00000179542	false	1
ENSG00000186462	false	1
ENSG00000198053	false	4
ENSG00000079112	false	3
ENSG00000112149	false	1
ENSG00000151490	false	61
ENSG00000090061	false	7
ENSG00000129170	false	43
ENSG00000153064	false	1
ENSG00000089289	false	5
ENSG00000198824	false	11
ENSG00000196470	false	1
ENSG00000146592	false	1
ENSG00000129810	false	1
ENSG00000012660	false	21
ENSG00000035681	false	1
ENSG00000183161	false	14
ENSG00000138678	false	1
ENSG00000148200	false	1
ENSG00000149636	false	1
ENSG00000147649	false	1
ENSG00000124813	false	39
ENSG00000183977	false	1
ENSG00000133424	true	87
ENSG00000145354	false	7
ENSG00000131725	false	1
ENSG00000104356	false	50
ENSG00000101654	false	1
ENSG00000130584	false	1
ENSG00000160223	false	12
ENSG00000185567	false	14
ENSG00000172243	false	2
ENSG00000002746	false	2
ENSG00000132205	false	6
ENSG00000170860	false	7
ENSG00000103485	false	3
ENSG00000100865	false	1
ENSG00000184675	false	8
ENSG00000171105	true	202
ENSG00000156925	false	7
ENSG00000127663	false	6
ENSG00000255641	false	7
ENSG00000074370	false	4
ENSG00000100987	false	17
ENSG00000165914	false	2
ENSG00000157152	false	1
ENSG00000187258	false	1
ENSG00000137571	false	12
ENSG00000251537	false	3
ENSG00000119714	false	6
ENSG00000100142	false	27
ENSG00000134762	false	39
ENSG00000258691	false	1
ENSG00000152315	false	1
ENSG00000159110	false	20
ENSG00000102910	false	1
ENSG00000121691	true	8
ENSG00000173546	false	1
ENSG00000010404	false	31
ENSG00000134765	false	1
ENSG00000101200	false	5
ENSG00000241644	false	3
ENSG00000187742	false	1
ENSG00000042088	true	52
ENSG00000142494	false	1
ENSG00000100151	false	1
ENSG00000134760	false	75
ENSG00000186803	false	2
ENSG00000145348	true	56
ENSG00000164742	false	56
ENSG00000241489	false	29
ENSG00000198171	false	17
ENSG00000166035	true	63
ENSG00000166535	false	149
ENSG00000102195	false	1
ENSG00000088387	false	1
ENSG00000114166	false	33
ENSG00000170927	true	315
ENSG00000073067	false	1
ENSG00000166478	false	22
ENSG00000196739	false	143
ENSG00000106483	false	10
ENSG00000129636	false	1
ENSG00000125877	true	33
ENSG00000093217	false	1
ENSG00000131055	false	1
ENSG00000136942	false	3
ENSG00000161180	false	1
ENSG00000165496	false	2
ENSG00000164924	false	3
ENSG00000136826	false	1
ENSG00000141968	false	29
ENSG00000081014	true	53
ENSG00000135070	false	2
ENSG00000122870	false	32
ENSG00000213809	false	1
ENSG00000178919	false	19
ENSG00000136270	false	1
ENSG00000165392	true	140
ENSG00000102900	true	38
ENSG00000120694	false	1
ENSG00000133027	false	2
ENSG00000147255	true	22
ENSG00000100744	false	5
ENSG00000211455	false	1
ENSG00000100023	false	1
ENSG00000175691	false	1
ENSG00000187676	true	59
ENSG00000101306	false	40
ENSG00000129151	false	2
ENSG00000057657	false	6
ENSG00000126777	false	2
ENSG00000088256	false	51
ENSG00000111713	true	61
ENSG00000166167	false	4
ENSG00000078053	false	3
ENSG00000164893	false	9
ENSG00000147872	false	1
ENSG00000156535	false	4
ENSG00000134115	false	7
ENSG00000265817	true	16
ENSG00000088970	true	26
ENSG00000104043	false	2
ENSG00000186350	false	1
ENSG00000099910	false	10
ENSG00000164627	false	1
ENSG00000057593	true	39
ENSG00000133818	false	9
ENSG00000257062	false	15
ENSG00000129038	false	4
ENSG00000167186	false	24
ENSG00000125850	false	18
ENSG00000124875	false	1
ENSG00000174599	false	1
ENSG00000125871	false	16
ENSG00000110975	false	1
ENSG00000103742	false	1
ENSG00000232838	false	1
ENSG00000104267	true	22
ENSG00000118407	false	1
ENSG00000126218	true	18
ENSG00000131196	false	22
ENSG00000108578	false	1
ENSG00000099991	false	19
ENSG00000154783	false	1
ENSG00000125818	false	1
ENSG00000133135	false	1
ENSG00000126653	false	1
ENSG00000155495	false	1
ENSG00000138587	false	3
ENSG00000185010	true	31
ENSG00000138777	false	49
ENSG00000183762	false	11
ENSG00000126522	true	57
ENSG00000119487	false	2
ENSG00000160299	true	297
ENSG00000153339	false	2
ENSG00000167693	true	36
ENSG00000150636	false	1
ENSG00000136940	false	1
ENSG00000087245	true	61
ENSG00000151491	false	43
ENSG00000155966	false	16
ENSG00000186998	false	1
ENSG00000119471	false	1
ENSG00000146731	false	1
ENSG00000033178	false	1
ENSG00000170248	false	1
ENSG00000129932	true	1
ENSG00000261210	false	1
ENSG00000173376	false	6
ENSG00000169071	true	81
ENSG00000100979	false	8
ENSG00000198157	false	1
ENSG00000142166	false	13
ENSG00000100285	false	56
ENSG00000198026	true	74
ENSG00000100985	false	34
ENSG00000080644	false	13
ENSG00000182890	false	1
ENSG00000052749	false	1
ENSG00000136935	false	1
ENSG00000146733	true	43
ENSG00000005700	false	1
ENSG00000144455	true	44
ENSG00000065989	false	3
ENSG00000256061	true	39
ENSG00000088832	false	1
ENSG00000006125	false	5
ENSG00000159140	false	67
ENSG00000133138	true	10
ENSG00000006007	false	1
ENSG00000133131	true	13
ENSG00000139174	false	51
ENSG00000171295	false	2
ENSG00000130559	false	1
ENSG00000197044	false	1
ENSG00000164037	false	6
ENSG00000166171	false	11
ENSG00000115705	true	65
ENSG00000088836	true	78
ENSG00000111860	false	23
ENSG00000198963	false	12
ENSG00000169684	false	2
ENSG00000166169	false	10
ENSG00000144642	false	1
ENSG00000174498	false	2
ENSG00000152034	false	2
ENSG00000156467	false	10
ENSG00000103460	false	2
ENSG00000135338	true	37
ENSG00000187871	false	1
ENSG00000268279	false	36
ENSG00000008196	false	17
ENSG00000086205	false	3
ENSG00000104341	false	2
ENSG00000141076	false	5
ENSG00000248751	false	1
ENSG00000082293	false	74
ENSG00000121380	true	63
ENSG00000129562	false	2
ENSG00000067177	false	31
ENSG00000138802	false	1
ENSG00000102383	false	7
ENSG00000205213	false	3
ENSG00000099992	false	1
ENSG00000101412	false	1
ENSG00000132141	false	1
ENSG00000139044	false	2
ENSG00000155463	false	3
ENSG00000146250	false	1
ENSG00000171853	false	14
ENSG00000156920	false	2
ENSG00000107829	false	15
ENSG00000197381	false	3
ENSG00000087253	false	3
ENSG00000155961	false	7
ENSG00000186310	false	1
ENSG00000126217	false	7
ENSG00000166326	false	2
ENSG00000133739	false	9
ENSG00000101421	false	4
ENSG00000106070	false	1
ENSG00000197324	false	3
ENSG00000139209	false	1
ENSG00000165304	false	4
ENSG00000110048	false	2
ENSG00000139890	false	1
ENSG00000112305	false	1
ENSG00000103089	true	43
ENSG00000142611	false	195
ENSG00000167910	false	16
ENSG00000118402	false	38
ENSG00000170162	false	2
ENSG00000135362	false	2
ENSG00000132646	false	1
ENSG00000172554	false	4
ENSG00000118557	false	4
ENSG00000249624	false	23
ENSG00000197275	true	24
ENSG00000005156	true	11
ENSG00000157911	true	58
ENSG00000111405	false	2
ENSG00000101292	false	29
ENSG00000171865	true	22
ENSG00000142655	false	41
ENSG00000141738	false	2
ENSG00000127507	false	10
ENSG00000153989	false	21
ENSG00000008056	false	12
ENSG00000053747	true	148
ENSG00000149527	false	11
ENSG00000120563	false	2
ENSG00000114349	false	16
ENSG00000136160	false	19
ENSG00000164543	false	1
ENSG00000126767	false	1
ENSG00000178573	true	24
ENSG00000180530	false	6
ENSG00000187546	true	4
ENSG00000166415	false	92
ENSG00000102265	false	2
ENSG00000114378	true	22
ENSG00000182348	false	1
ENSG00000181090	false	178
ENSG00000171863	false	21
ENSG00000095596	false	1
ENSG00000138674	false	6
ENSG00000139737	false	2
ENSG00000075213	false	66
ENSG00000141404	false	56
ENSG00000144566	false	1
ENSG00000162174	false	20
ENSG00000133116	false	40
ENSG00000186115	false	2
ENSG00000142583	false	16
ENSG00000101349	false	1
ENSG00000107290	true	159
ENSG00000152910	false	1
ENSG00000140386	true	14
ENSG00000125787	false	3
ENSG00000148344	false	1
ENSG00000112234	true	31
ENSG00000173614	true	10
ENSG00000171189	false	5
ENSG00000157259	false	18
ENSG00000142192	false	74
ENSG00000088682	false	28
ENSG00000118690	false	1
ENSG00000204624	false	5
ENSG00000163029	false	75
ENSG00000133121	false	4
ENSG00000142606	false	6
ENSG00000147130	false	2
ENSG00000128242	false	1
ENSG00000167210	true	165
ENSG00000104129	false	7
ENSG00000131153	false	1
ENSG00000147166	false	1
ENSG00000160746	true	49
ENSG00000104517	false	1
ENSG00000186810	false	1
ENSG00000196814	false	1
ENSG00000155962	false	1
ENSG00000140455	false	1
ENSG00000182752	false	7
ENSG00000171867	true	21
ENSG00000185973	true	1
ENSG00000151693	false	1
ENSG00000085382	false	10
ENSG00000109911	false	4
ENSG00000164715	false	2
ENSG00000171729	false	2
ENSG00000170681	false	14
ENSG00000176692	true	4
ENSG00000112773	false	17
ENSG00000102076	false	5
ENSG00000176225	true	134
ENSG00000114383	false	1
ENSG00000105135	false	1
ENSG00000186472	false	142
ENSG00000112276	false	23
ENSG00000172289	false	1
