ENSG00000291479	Liver/Hepato	肝臓
ENSG00000291479	Kidney	腎臓
ENSG00000291480	Ovary	卵巣
ENSG00000291480	Testis	精巣
ENSG00000291483	Low specificity	低特異性
ENSG00000291485	Liver/Hepato	肝臓
ENSG00000291485	Kidney	腎臓
ENSG00000133110	Low specificity	低特異性
ENSG00000205726	Adipose	脂肪組織
ENSG00000102531	Placenta	胎盤
ENSG00000102531	Pancreas	膵臓
ENSG00000285226	Prostate	前立腺
ENSG00000183722	Low specificity	低特異性
ENSG00000285222	Prostate	前立腺
ENSG00000023516	Low specificity	低特異性
ENSG00000120685	Placenta	胎盤
ENSG00000159261	Liver/Hepato	肝臓
ENSG00000159261	Kidney	腎臓
ENSG00000159261	Pancreas	膵臓
ENSG00000241837	Low specificity	低特異性
ENSG00000083535	Testis	精巣
ENSG00000136122	Thymus	胸腺
ENSG00000136122	Bone marrow	骨髄
ENSG00000136122	Testis	精巣
ENSG00000154645	Spleen	脾臓
ENSG00000154645	Testis	精巣
ENSG00000160307	Cerebrum	大脳
ENSG00000160307	Cerebellum	小脳
ENSG00000160307	Brain stem	脳幹
ENSG00000160307	Corpus callosum/Glia	脳梁/グリア
ENSG00000160307	Peripheral nerve	末梢神経
ENSG00000160307	Spine	脊椎
ENSG00000150361	Pancreas	膵臓
ENSG00000156273	Testis	精巣
ENSG00000120690	Low specificity	低特異性
ENSG00000281877	Low specificity	低特異性
ENSG00000136155	Lymphnode	リンパ節
ENSG00000136155	Skin	皮膚
ENSG00000136155	Esophagus	食道
ENSG00000136155	Lung	肺
ENSG00000157557	Low specificity	低特異性
ENSG00000157551	Bone marrow	骨髄
ENSG00000157551	Kidney	腎臓
ENSG00000157551	Thyroid/Parathyroid	甲状腺/副甲状腺
ENSG00000205758	Low specificity	低特異性
ENSG00000136111	Low specificity	低特異性
ENSG00000156239	Heart	心臓
ENSG00000156239	Adrenal gland	副腎
ENSG00000136158	Low specificity	低特異性
ENSG00000154736	Low specificity	低特異性
ENSG00000120686	Low specificity	低特異性
ENSG00000102554	Esophagus	食道
ENSG00000157617	Adrenal gland	副腎
ENSG00000159228	Low specificity	低特異性
ENSG00000159231	Esophagus	食道
ENSG00000133119	Thymus	胸腺
ENSG00000133119	Bone marrow	骨髄
ENSG00000152192	Peripheral nerve	末梢神経
ENSG00000152192	Spine	脊椎
ENSG00000152192	Placenta	胎盤
ENSG00000158270	Low specificity	低特異性
ENSG00000159079	Ovary	卵巣
ENSG00000159079	Testis	精巣
ENSG00000141401	Low specificity	低特異性
ENSG00000102837	Bone marrow	骨髄
ENSG00000102837	Prostate	前立腺
ENSG00000102837	Intestine	腸
ENSG00000102837	Colon	結腸
ENSG00000102837	Pancreas	膵臓
ENSG00000168461	Low specificity	低特異性
ENSG00000154640	Low specificity	低特異性
ENSG00000184900	Low specificity	低特異性
ENSG00000065150	Testis	精巣
ENSG00000065150	Muscle	筋肉
ENSG00000065150	Pancreas	膵臓
ENSG00000154719	Testis	精巣
ENSG00000154719	Muscle	筋肉
ENSG00000155307	Lymphnode	リンパ節
ENSG00000155307	Spleen	脾臓
ENSG00000155307	Thymus	胸腺
ENSG00000155307	Bone marrow	骨髄
ENSG00000155307	Lung	肺
ENSG00000176105	Low specificity	低特異性
ENSG00000285070	Low specificity	低特異性
ENSG00000159263	Prostate	前立腺
ENSG00000159263	Muscle	筋肉
ENSG00000159263	Esophagus	食道
ENSG00000159263	Stomach	胃
ENSG00000159263	Kidney	腎臓
ENSG00000183145	Pancreas	膵臓
ENSG00000285221	Cerebrum	大脳
ENSG00000285221	Cerebellum	小脳
ENSG00000285221	Brain stem	脳幹
ENSG00000285221	Corpus callosum/Glia	脳梁/グリア
ENSG00000285221	Peripheral nerve	末梢神経
ENSG00000285221	Spine	脊椎
ENSG00000285221	Pancreas	膵臓
ENSG00000160208	Testis	精巣
ENSG00000160208	Pancreas	膵臓
ENSG00000178127	Muscle	筋肉
ENSG00000160209	Testis	精巣
ENSG00000285493	Testis	精巣
ENSG00000285493	Pancreas	膵臓
ENSG00000281894	Thymus	胸腺
ENSG00000281709	Muscle	筋肉
ENSG00000281709	Pancreas	膵臓
ENSG00000285241	Liver/Hepato	肝臓
ENSG00000285241	Kidney	腎臓
ENSG00000281306	Testis	精巣
ENSG00000160214	Low specificity	低特異性
ENSG00000284796	Bone marrow	骨髄
ENSG00000284796	Liver/Hepato	肝臓
ENSG00000284796	Pancreas	膵臓
ENSG00000118946	Spleen	脾臓
ENSG00000280610	Thymus	胸腺
ENSG00000280610	Bone marrow	骨髄
ENSG00000280610	Testis	精巣
ENSG00000154889	Low specificity	低特異性
ENSG00000120688	Low specificity	低特異性
ENSG00000139514	Pancreas	膵臓
ENSG00000160216	Testis	精巣
ENSG00000281886	Prostate	前立腺
ENSG00000284916	Low specificity	低特異性
ENSG00000160218	Low specificity	低特異性
ENSG00000150907	Low specificity	低特異性
ENSG00000241945	Low specificity	低特異性
ENSG00000285377	Muscle	筋肉
ENSG00000285377	Pituitary	下垂体
ENSG00000132874	Low specificity	低特異性
ENSG00000136141	Cerebellum	小脳
ENSG00000284889	Low specificity	低特異性
ENSG00000017797	Low specificity	低特異性
ENSG00000102543	Cerebellum	小脳
ENSG00000102543	Testis	精巣
